year,month,day,statefips,case_count,new_case_count
2020,2,11,6,7,0
2020,2,11,8,0,0
2020,2,11,9,0,0
2020,2,11,10,0,0
2020,2,11,11,0,0
2020,2,11,12,0,0
2020,2,11,13,0,0
2020,2,11,15,0,0
2020,2,11,16,0,0
2020,2,11,17,2,0
2020,2,11,18,0,0
2020,2,11,19,0,0
2020,2,11,20,0,0
2020,2,11,21,0,0
2020,2,11,22,0,0
2020,2,11,23,0,0
2020,2,11,24,0,0
2020,2,11,25,1,0
2020,2,11,26,0,0
2020,2,11,27,0,0
2020,2,11,28,0,0
2020,2,11,29,0,0
2020,2,11,30,0,0
2020,2,11,31,0,0
2020,2,11,32,0,0
2020,2,11,33,0,0
2020,2,11,34,0,0
2020,2,11,35,0,0
2020,2,11,36,0,0
2020,2,11,37,0,0
2020,2,11,38,0,0
2020,2,11,39,0,0
2020,2,11,40,0,0
2020,2,11,41,0,0
2020,2,11,42,0,0
2020,2,11,44,0,0
2020,2,11,45,0,0
2020,2,11,46,0,0
2020,2,11,47,0,0
2020,2,11,48,0,0
2020,2,11,49,0,0
2020,2,11,50,0,0
2020,2,11,51,0,0
2020,2,11,53,1,0
2020,2,11,54,0,0
2020,2,11,55,1,0
2020,2,11,56,0,0
2020,2,12,1,0,0
2020,2,12,2,0,0
2020,2,12,4,1,0
2020,2,12,5,0,0
2020,2,12,6,7,0
2020,2,12,8,0,0
2020,2,12,9,0,0
2020,2,12,10,0,0
2020,2,12,11,0,0
2020,2,12,12,0,0
2020,2,12,13,0,0
2020,2,12,15,0,0
2020,2,12,16,0,0
2020,2,12,17,2,0
2020,2,12,18,0,0
2020,2,12,19,0,0
2020,2,12,20,0,0
2020,2,12,21,0,0
2020,2,12,22,0,0
2020,2,12,23,0,0
2020,2,12,24,0,0
2020,2,12,25,1,0
2020,2,12,26,0,0
2020,2,12,27,0,0
2020,2,12,28,0,0
2020,2,12,29,0,0
2020,2,12,30,0,0
2020,2,12,31,0,0
2020,2,12,32,0,0
2020,2,12,33,0,0
2020,2,12,34,0,0
2020,2,12,35,0,0
2020,2,12,36,0,0
2020,2,12,37,0,0
2020,2,12,38,0,0
2020,2,12,39,0,0
2020,2,12,40,0,0
2020,2,12,41,0,0
2020,2,12,42,0,0
2020,2,12,44,0,0
2020,2,12,45,0,0
2020,2,12,46,0,0
2020,2,12,47,0,0
2020,2,12,48,1,1
2020,2,12,49,0,0
2020,2,12,50,0,0
2020,2,12,51,0,0
2020,2,12,53,1,0
2020,2,12,54,0,0
2020,2,12,55,1,0
2020,2,12,56,0,0
2020,2,13,1,0,0
2020,2,13,2,0,0
2020,2,13,4,1,0
2020,2,13,5,0,0
2020,2,13,6,7,0
2020,2,13,8,0,0
2020,2,13,9,0,0
2020,2,13,10,0,0
2020,2,13,11,0,0
2020,2,13,12,0,0
2020,2,13,13,0,0
2020,2,13,15,0,0
2020,2,13,16,0,0
2020,2,13,17,2,0
2020,2,13,18,0,0
2020,2,13,19,0,0
2020,2,13,20,0,0
2020,2,13,21,0,0
2020,2,13,22,0,0
2020,2,13,23,0,0
2020,2,13,24,0,0
2020,2,13,25,1,0
2020,2,13,26,0,0
2020,2,13,27,0,0
2020,2,13,28,0,0
2020,2,13,29,0,0
2020,2,13,30,0,0
2020,2,13,31,0,0
2020,2,13,32,0,0
2020,2,13,33,0,0
2020,2,13,34,0,0
2020,2,13,35,0,0
2020,2,13,36,0,0
2020,2,13,37,0,0
2020,2,13,38,0,0
2020,2,13,39,0,0
2020,2,13,40,0,0
2020,2,13,41,0,0
2020,2,13,42,0,0
2020,2,13,44,0,0
2020,2,13,45,0,0
2020,2,13,46,0,0
2020,2,13,47,0,0
2020,2,13,48,2,1
2020,2,13,49,0,0
2020,2,13,50,0,0
2020,2,13,51,0,0
2020,2,13,53,1,0
2020,2,13,54,0,0
2020,2,13,55,1,0
2020,2,13,56,0,0
2020,2,14,1,0,0
2020,2,14,2,0,0
2020,2,14,4,1,0
2020,2,14,5,0,0
2020,2,14,6,7,0
2020,2,14,8,0,0
2020,2,14,9,0,0
2020,2,14,10,0,0
2020,2,14,11,0,0
2020,2,14,12,0,0
2020,2,14,13,0,0
2020,2,14,15,0,0
2020,2,14,16,0,0
2020,2,14,17,2,0
2020,2,14,18,0,0
2020,2,14,19,0,0
2020,2,14,20,0,0
2020,2,14,21,0,0
2020,2,14,22,0,0
2020,2,14,23,0,0
2020,2,14,24,0,0
2020,2,14,25,1,0
2020,2,14,26,0,0
2020,2,14,27,0,0
2020,2,14,28,0,0
2020,2,14,29,0,0
2020,2,14,30,0,0
2020,2,14,31,0,0
2020,2,14,32,0,0
2020,2,14,33,0,0
2020,2,14,34,0,0
2020,2,14,35,0,0
2020,2,14,36,0,0
2020,2,14,37,0,0
2020,2,14,38,0,0
2020,2,14,39,0,0
2020,2,14,40,0,0
2020,2,14,41,0,0
2020,2,14,42,0,0
2020,2,14,44,0,0
2020,2,14,45,0,0
2020,2,14,46,0,0
2020,2,14,47,0,0
2020,2,14,48,2,0
2020,2,14,49,0,0
2020,2,14,50,0,0
2020,2,14,51,0,0
2020,2,14,53,1,0
2020,2,14,54,0,0
2020,2,14,55,1,0
2020,2,14,56,0,0
2020,2,15,1,0,0
2020,2,15,2,0,0
2020,2,15,4,1,0
2020,2,15,5,0,0
2020,2,15,6,7,0
2020,2,15,8,0,0
2020,2,15,9,0,0
2020,2,15,10,0,0
2020,2,15,11,0,0
2020,2,15,12,0,0
2020,2,15,13,0,0
2020,2,15,15,0,0
2020,2,15,16,0,0
2020,2,15,17,2,0
2020,2,15,18,0,0
2020,2,15,19,0,0
2020,2,15,20,0,0
2020,2,15,21,0,0
2020,2,15,22,0,0
2020,2,15,23,0,0
2020,2,15,24,0,0
2020,2,15,25,1,0
2020,2,15,26,0,0
2020,2,15,27,0,0
2020,2,15,28,0,0
2020,2,15,29,0,0
2020,2,15,30,0,0
2020,2,15,31,0,0
2020,2,15,32,0,0
2020,2,15,33,0,0
2020,2,15,34,0,0
2020,2,15,35,0,0
2020,2,15,36,0,0
2020,2,15,37,0,0
2020,2,15,38,0,0
2020,2,15,39,0,0
2020,2,15,40,0,0
2020,2,15,41,0,0
2020,2,15,42,0,0
2020,2,15,44,0,0
2020,2,15,45,0,0
2020,2,15,46,0,0
2020,2,15,47,0,0
2020,2,15,48,2,0
2020,2,15,49,0,0
2020,2,15,50,0,0
2020,2,15,51,0,0
2020,2,15,53,1,0
2020,2,15,54,0,0
2020,2,15,55,1,0
2020,2,15,56,0,0
2020,2,16,1,0,0
2020,2,16,2,0,0
2020,2,16,4,1,0
2020,2,16,5,0,0
2020,2,16,6,7,0
2020,2,16,8,0,0
2020,2,16,9,0,0
2020,2,16,10,0,0
2020,2,16,11,0,0
2020,2,16,12,0,0
2020,2,16,13,0,0
2020,2,16,15,0,0
2020,2,16,16,0,0
2020,2,16,17,2,0
2020,2,16,18,0,0
2020,2,16,19,0,0
2020,2,16,20,0,0
2020,2,16,21,0,0
2020,2,16,22,0,0
2020,2,16,23,0,0
2020,2,16,24,0,0
2020,2,16,25,1,0
2020,2,16,26,0,0
2020,2,16,27,0,0
2020,2,16,28,0,0
2020,2,16,29,0,0
2020,2,16,30,0,0
2020,2,16,31,0,0
2020,2,16,32,0,0
2020,2,16,33,0,0
2020,2,16,34,0,0
2020,2,16,35,0,0
2020,2,16,36,0,0
2020,2,16,37,0,0
2020,2,16,38,0,0
2020,2,16,39,0,0
2020,2,16,40,0,0
2020,2,16,41,0,0
2020,2,16,42,0,0
2020,2,16,44,0,0
2020,2,16,45,0,0
2020,2,16,46,0,0
2020,2,16,47,0,0
2020,2,16,48,2,0
2020,2,16,49,0,0
2020,2,16,50,0,0
2020,2,16,51,0,0
2020,2,16,53,1,0
2020,2,16,54,0,0
2020,2,16,55,1,0
2020,2,16,56,0,0
2020,2,17,1,0,0
2020,2,17,2,0,0
2020,2,17,4,1,0
2020,2,17,5,0,0
2020,2,17,6,7,0
2020,2,17,8,0,0
2020,2,17,9,0,0
2020,2,17,10,0,0
2020,2,17,11,0,0
2020,2,17,12,0,0
2020,2,17,13,0,0
2020,2,17,15,0,0
2020,2,17,16,0,0
2020,2,17,17,2,0
2020,2,17,18,0,0
2020,2,17,19,0,0
2020,2,17,20,0,0
2020,2,17,21,0,0
2020,2,17,22,0,0
2020,2,17,23,0,0
2020,2,17,24,0,0
2020,2,17,25,1,0
2020,2,17,26,0,0
2020,2,17,27,0,0
2020,2,17,28,0,0
2020,2,17,29,0,0
2020,2,17,30,0,0
2020,2,17,31,10,10
2020,2,17,32,0,0
2020,2,17,33,0,0
2020,2,17,34,0,0
2020,2,17,35,0,0
2020,2,17,36,0,0
2020,2,17,37,0,0
2020,2,17,38,0,0
2020,2,17,39,0,0
2020,2,17,40,0,0
2020,2,17,41,0,0
2020,2,17,42,0,0
2020,2,17,44,0,0
2020,2,17,45,0,0
2020,2,17,46,0,0
2020,2,17,47,0,0
2020,2,17,48,2,0
2020,2,17,49,0,0
2020,2,17,50,0,0
2020,2,17,51,0,0
2020,2,17,53,1,0
2020,2,17,54,0,0
2020,2,17,55,1,0
2020,2,17,56,0,0
2020,2,18,1,0,0
2020,2,18,2,0,0
2020,2,18,4,1,0
2020,2,18,5,0,0
2020,2,18,6,7,0
2020,2,18,8,0,0
2020,2,18,9,0,0
2020,2,18,10,0,0
2020,2,18,11,0,0
2020,2,18,12,0,0
2020,2,18,13,0,0
2020,2,18,15,0,0
2020,2,18,16,0,0
2020,2,18,17,2,0
2020,2,18,18,0,0
2020,2,18,19,0,0
2020,2,18,20,0,0
2020,2,18,21,0,0
2020,2,18,22,0,0
2020,2,18,23,0,0
2020,2,18,24,0,0
2020,2,18,25,1,0
2020,2,18,26,0,0
2020,2,18,27,0,0
2020,2,18,28,0,0
2020,2,18,29,0,0
2020,2,18,30,0,0
2020,2,18,31,10,0
2020,2,18,32,0,0
2020,2,18,33,0,0
2020,2,18,34,0,0
2020,2,18,35,0,0
2020,2,18,36,0,0
2020,2,18,37,0,0
2020,2,18,38,0,0
2020,2,18,39,0,0
2020,2,18,40,0,0
2020,2,18,41,0,0
2020,2,18,42,0,0
2020,2,18,44,0,0
2020,2,18,45,0,0
2020,2,18,46,0,0
2020,2,18,47,0,0
2020,2,18,48,2,0
2020,2,18,49,0,0
2020,2,18,50,0,0
2020,2,18,51,0,0
2020,2,18,53,1,0
2020,2,18,54,0,0
2020,2,18,55,1,0
2020,2,18,56,0,0
2020,2,19,1,0,0
2020,2,19,2,0,0
2020,2,19,4,1,0
2020,2,19,5,0,0
2020,2,19,6,7,0
2020,2,19,8,0,0
2020,2,19,9,0,0
2020,2,19,10,0,0
2020,2,19,11,0,0
2020,2,19,12,0,0
2020,2,19,13,0,0
2020,2,19,15,0,0
2020,2,19,16,0,0
2020,2,19,17,2,0
2020,2,19,18,0,0
2020,2,19,19,0,0
2020,2,19,20,0,0
2020,2,19,21,0,0
2020,2,19,22,0,0
2020,2,19,23,0,0
2020,2,19,24,0,0
2020,2,19,25,1,0
2020,2,19,26,0,0
2020,2,19,27,0,0
2020,2,19,28,0,0
2020,2,19,29,0,0
2020,2,19,30,0,0
2020,2,19,31,10,0
2020,2,19,32,0,0
2020,2,19,33,0,0
2020,2,19,34,0,0
2020,2,19,35,0,0
2020,2,19,36,0,0
2020,2,19,37,0,0
2020,2,19,38,0,0
2020,2,19,39,0,0
2020,2,19,40,0,0
2020,2,19,41,0,0
2020,2,19,42,0,0
2020,2,19,44,0,0
2020,2,19,45,0,0
2020,2,19,46,0,0
2020,2,19,47,0,0
2020,2,19,48,2,0
2020,2,19,49,0,0
2020,2,19,50,0,0
2020,2,19,51,0,0
2020,2,19,53,1,0
2020,2,19,54,0,0
2020,2,19,55,1,0
2020,2,19,56,0,0
2020,2,20,1,0,0
2020,2,20,2,0,0
2020,2,20,4,1,0
2020,2,20,5,0,0
2020,2,20,6,8,1
2020,2,20,8,0,0
2020,2,20,9,0,0
2020,2,20,10,0,0
2020,2,20,11,0,0
2020,2,20,12,0,0
2020,2,20,13,0,0
2020,2,20,15,0,0
2020,2,20,16,0,0
2020,2,20,17,2,0
2020,2,20,18,0,0
2020,2,20,19,0,0
2020,2,20,20,0,0
2020,2,20,21,0,0
2020,2,20,22,0,0
2020,2,20,23,0,0
2020,2,20,24,0,0
2020,2,20,25,1,0
2020,2,20,26,0,0
2020,2,20,27,0,0
2020,2,20,28,0,0
2020,2,20,29,0,0
2020,2,20,30,0,0
2020,2,20,31,11,1
2020,2,20,32,0,0
2020,2,20,33,0,0
2020,2,20,34,0,0
2020,2,20,35,0,0
2020,2,20,36,0,0
2020,2,20,37,0,0
2020,2,20,38,0,0
2020,2,20,39,0,0
2020,2,20,40,0,0
2020,2,20,41,0,0
2020,2,20,42,0,0
2020,2,20,44,0,0
2020,2,20,45,0,0
2020,2,20,46,0,0
2020,2,20,47,0,0
2020,2,20,48,2,0
2020,2,20,49,0,0
2020,2,20,50,0,0
2020,2,20,51,0,0
2020,2,20,53,1,0
2020,2,20,54,0,0
2020,2,20,55,1,0
2020,2,20,56,0,0
2020,2,21,1,0,0
2020,2,21,2,0,0
2020,2,21,4,1,0
2020,2,21,5,0,0
2020,2,21,6,9,1
2020,2,21,8,0,0
2020,2,21,9,0,0
2020,2,21,10,0,0
2020,2,21,11,0,0
2020,2,21,12,0,0
2020,2,21,13,0,0
2020,2,21,15,0,0
2020,2,21,16,0,0
2020,2,21,17,2,0
2020,2,21,18,0,0
2020,2,21,19,0,0
2020,2,21,20,0,0
2020,2,21,21,0,0
2020,2,21,22,0,0
2020,2,21,23,0,0
2020,2,21,24,0,0
2020,2,21,25,1,0
2020,2,21,26,0,0
2020,2,21,27,0,0
2020,2,21,28,0,0
2020,2,21,29,0,0
2020,2,21,30,0,0
2020,2,21,31,11,0
2020,2,21,32,0,0
2020,2,21,33,0,0
2020,2,21,34,0,0
2020,2,21,35,0,0
2020,2,21,36,0,0
2020,2,21,37,0,0
2020,2,21,38,0,0
2020,2,21,39,0,0
2020,2,21,40,0,0
2020,2,21,41,0,0
2020,2,21,42,0,0
2020,2,21,44,0,0
2020,2,21,45,0,0
2020,2,21,46,0,0
2020,2,21,47,0,0
2020,2,21,48,4,2
2020,2,21,49,0,0
2020,2,21,50,0,0
2020,2,21,51,0,0
2020,2,21,53,1,0
2020,2,21,54,0,0
2020,2,21,55,1,0
2020,2,21,56,0,0
2020,2,22,1,0,0
2020,2,22,2,0,0
2020,2,22,4,1,0
2020,2,22,5,0,0
2020,2,22,6,9,0
2020,2,22,8,0,0
2020,2,22,9,0,0
2020,2,22,10,0,0
2020,2,22,11,0,0
2020,2,22,12,0,0
2020,2,22,13,0,0
2020,2,22,15,0,0
2020,2,22,16,0,0
2020,2,22,17,2,0
2020,2,22,18,0,0
2020,2,22,19,0,0
2020,2,22,20,0,0
2020,2,22,21,0,0
2020,2,22,22,0,0
2020,2,22,23,0,0
2020,2,22,24,0,0
2020,2,22,25,1,0
2020,2,22,26,0,0
2020,2,22,27,0,0
2020,2,22,28,0,0
2020,2,22,29,0,0
2020,2,22,30,0,0
2020,2,22,31,11,0
2020,2,22,32,0,0
2020,2,22,33,0,0
2020,2,22,34,0,0
2020,2,22,35,0,0
2020,2,22,36,0,0
2020,2,22,37,0,0
2020,2,22,38,0,0
2020,2,22,39,0,0
2020,2,22,40,0,0
2020,2,22,41,0,0
2020,2,22,42,0,0
2020,2,22,44,0,0
2020,2,22,45,0,0
2020,2,22,46,0,0
2020,2,22,47,0,0
2020,2,22,48,4,0
2020,2,22,49,0,0
2020,2,22,50,0,0
2020,2,22,51,0,0
2020,2,22,53,1,0
2020,2,22,54,0,0
2020,2,22,55,1,0
2020,2,22,56,0,0
2020,2,23,1,0,0
2020,2,23,2,0,0
2020,2,23,4,1,0
2020,2,23,5,0,0
2020,2,23,6,9,0
2020,2,23,8,0,0
2020,2,23,9,0,0
2020,2,23,10,0,0
2020,2,23,11,0,0
2020,2,23,12,0,0
2020,2,23,13,0,0
2020,2,23,15,0,0
2020,2,23,16,0,0
2020,2,23,17,2,0
2020,2,23,18,0,0
2020,2,23,19,0,0
2020,2,23,20,0,0
2020,2,23,21,0,0
2020,2,23,22,0,0
2020,2,23,23,0,0
2020,2,23,24,0,0
2020,2,23,25,1,0
2020,2,23,26,0,0
2020,2,23,27,0,0
2020,2,23,28,0,0
2020,2,23,29,0,0
2020,2,23,30,0,0
2020,2,23,31,11,0
2020,2,23,32,0,0
2020,2,23,33,0,0
2020,2,23,34,0,0
2020,2,23,35,0,0
2020,2,23,36,0,0
2020,2,23,37,0,0
2020,2,23,38,0,0
2020,2,23,39,0,0
2020,2,23,40,0,0
2020,2,23,41,0,0
2020,2,23,42,0,0
2020,2,23,44,0,0
2020,2,23,45,0,0
2020,2,23,46,0,0
2020,2,23,47,0,0
2020,2,23,48,4,0
2020,2,23,49,0,0
2020,2,23,50,0,0
2020,2,23,51,0,0
2020,2,23,53,1,0
2020,2,23,54,0,0
2020,2,23,55,1,0
2020,2,23,56,0,0
2020,2,24,1,0,0
2020,2,24,2,0,0
2020,2,24,4,1,0
2020,2,24,5,0,0
2020,2,24,6,11,2
2020,2,24,8,0,0
2020,2,24,9,0,0
2020,2,24,10,0,0
2020,2,24,11,0,0
2020,2,24,12,0,0
2020,2,24,13,0,0
2020,2,24,15,0,0
2020,2,24,16,0,0
2020,2,24,17,2,0
2020,2,24,18,0,0
2020,2,24,19,0,0
2020,2,24,20,0,0
2020,2,24,21,0,0
2020,2,24,22,0,0
2020,2,24,23,0,0
2020,2,24,24,0,0
2020,2,24,25,1,0
2020,2,24,26,0,0
2020,2,24,27,0,0
2020,2,24,28,0,0
2020,2,24,29,0,0
2020,2,24,30,0,0
2020,2,24,31,12,1
2020,2,24,32,0,0
2020,2,24,33,0,0
2020,2,24,34,0,0
2020,2,24,35,0,0
2020,2,24,36,0,0
2020,2,24,37,0,0
2020,2,24,38,0,0
2020,2,24,39,0,0
2020,2,24,40,0,0
2020,2,24,41,0,0
2020,2,24,42,0,0
2020,2,24,44,0,0
2020,2,24,45,0,0
2020,2,24,46,0,0
2020,2,24,47,0,0
2020,2,24,48,10,6
2020,2,24,49,0,0
2020,2,24,50,0,0
2020,2,24,51,0,0
2020,2,24,53,5,4
2020,2,24,54,0,0
2020,2,24,55,1,0
2020,2,24,56,0,0
2020,2,25,1,0,0
2020,2,25,2,0,0
2020,2,25,4,1,0
2020,2,25,5,0,0
2020,2,25,6,11,0
2020,2,25,8,0,0
2020,2,25,9,0,0
2020,2,25,10,0,0
2020,2,25,11,0,0
2020,2,25,12,0,0
2020,2,25,13,0,0
2020,2,25,15,0,0
2020,2,25,16,0,0
2020,2,25,17,2,0
2020,2,25,18,0,0
2020,2,25,19,0,0
2020,2,25,20,0,0
2020,2,25,21,0,0
2020,2,25,22,0,0
2020,2,25,23,0,0
2020,2,25,24,0,0
2020,2,25,25,1,0
2020,2,25,26,0,0
2020,2,25,27,0,0
2020,2,25,28,0,0
2020,2,25,29,0,0
2020,2,25,30,0,0
2020,2,25,31,13,1
2020,2,25,32,0,0
2020,2,25,33,0,0
2020,2,25,34,0,0
2020,2,25,35,0,0
2020,2,25,36,0,0
2020,2,25,37,0,0
2020,2,25,38,0,0
2020,2,25,39,0,0
2020,2,25,40,0,0
2020,2,25,41,0,0
2020,2,25,42,0,0
2020,2,25,44,0,0
2020,2,25,45,0,0
2020,2,25,46,0,0
2020,2,25,47,0,0
2020,2,25,48,10,0
2020,2,25,49,1,1
2020,2,25,50,0,0
2020,2,25,51,0,0
2020,2,25,53,5,0
2020,2,25,54,0,0
2020,2,25,55,1,0
2020,2,25,56,0,0
2020,2,26,1,0,0
2020,2,26,2,0,0
2020,2,26,4,1,0
2020,2,26,5,0,0
2020,2,26,6,26,15
2020,2,26,8,0,0
2020,2,26,9,0,0
2020,2,26,10,0,0
2020,2,26,11,0,0
2020,2,26,12,0,0
2020,2,26,13,0,0
2020,2,26,15,0,0
2020,2,26,16,0,0
2020,2,26,17,2,0
2020,2,26,18,0,0
2020,2,26,19,0,0
2020,2,26,20,0,0
2020,2,26,21,0,0
2020,2,26,22,0,0
2020,2,26,23,0,0
2020,2,26,24,0,0
2020,2,26,25,1,0
2020,2,26,26,0,0
2020,2,26,27,0,0
2020,2,26,28,0,0
2020,2,26,29,0,0
2020,2,26,30,0,0
2020,2,26,31,13,0
2020,2,26,32,0,0
2020,2,26,33,0,0
2020,2,26,34,0,0
2020,2,26,35,0,0
2020,2,26,36,0,0
2020,2,26,37,0,0
2020,2,26,38,0,0
2020,2,26,39,0,0
2020,2,26,40,0,0
2020,2,26,41,0,0
2020,2,26,42,0,0
2020,2,26,44,0,0
2020,2,26,45,0,0
2020,2,26,46,0,0
2020,2,26,47,0,0
2020,2,26,48,10,0
2020,2,26,49,1,0
2020,2,26,50,0,0
2020,2,26,51,0,0
2020,2,26,53,5,0
2020,2,26,54,0,0
2020,2,26,55,1,0
2020,2,26,56,0,0
2020,2,27,1,0,0
2020,2,27,2,0,0
2020,2,27,4,1,0
2020,2,27,5,0,0
2020,2,27,6,26,0
2020,2,27,8,0,0
2020,2,27,9,0,0
2020,2,27,10,0,0
2020,2,27,11,0,0
2020,2,27,12,0,0
2020,2,27,13,0,0
2020,2,27,15,0,0
2020,2,27,16,0,0
2020,2,27,17,2,0
2020,2,27,18,0,0
2020,2,27,19,0,0
2020,2,27,20,0,0
2020,2,27,21,0,0
2020,2,27,22,0,0
2020,2,27,23,0,0
2020,2,27,24,0,0
2020,2,27,25,1,0
2020,2,27,26,0,0
2020,2,27,27,0,0
2020,2,27,28,0,0
2020,2,27,29,0,0
2020,2,27,30,0,0
2020,2,27,31,13,0
2020,2,27,32,0,0
2020,2,27,33,0,0
2020,2,27,34,0,0
2020,2,27,35,0,0
2020,2,27,36,0,0
2020,2,27,37,0,0
2020,2,27,38,0,0
2020,2,27,39,0,0
2020,2,27,40,0,0
2020,2,27,41,0,0
2020,2,27,42,0,0
2020,2,27,44,0,0
2020,2,27,45,0,0
2020,2,27,46,0,0
2020,2,27,47,0,0
2020,2,27,48,10,0
2020,2,27,49,1,0
2020,2,27,50,0,0
2020,2,27,51,0,0
2020,2,27,53,5,0
2020,2,27,54,0,0
2020,2,27,55,1,0
2020,2,27,56,0,0
2020,2,28,1,0,0
2020,2,28,2,0,0
2020,2,28,4,1,0
2020,2,28,5,0,0
2020,2,28,6,27,1
2020,2,28,8,0,0
2020,2,28,9,0,0
2020,2,28,10,0,0
2020,2,28,11,0,0
2020,2,28,12,0,0
2020,2,28,13,0,0
2020,2,28,15,0,0
2020,2,28,16,0,0
2020,2,28,17,2,0
2020,2,28,18,0,0
2020,2,28,19,0,0
2020,2,28,20,0,0
2020,2,28,21,0,0
2020,2,28,22,0,0
2020,2,28,23,0,0
2020,2,28,24,0,0
2020,2,28,25,1,0
2020,2,28,26,0,0
2020,2,28,27,0,0
2020,2,28,28,0,0
2020,2,28,29,0,0
2020,2,28,30,0,0
2020,2,28,31,13,0
2020,2,28,32,0,0
2020,2,28,33,0,0
2020,2,28,34,0,0
2020,2,28,35,0,0
2020,2,28,36,0,0
2020,2,28,37,0,0
2020,2,28,38,0,0
2020,2,28,39,0,0
2020,2,28,40,0,0
2020,2,28,41,1,1
2020,2,28,42,0,0
2020,2,28,44,0,0
2020,2,28,45,0,0
2020,2,28,46,0,0
2020,2,28,47,0,0
2020,2,28,48,11,1
2020,2,28,49,1,0
2020,2,28,50,0,0
2020,2,28,51,0,0
2020,2,28,53,7,2
2020,2,28,54,0,0
2020,2,28,55,1,0
2020,2,28,56,0,0
2020,2,29,1,0,0
2020,2,29,2,0,0
2020,2,29,4,1,0
2020,2,29,5,0,0
2020,2,29,6,28,1
2020,2,29,8,0,0
2020,2,29,9,0,0
2020,2,29,10,0,0
2020,2,29,11,0,0
2020,2,29,12,0,0
2020,2,29,13,0,0
2020,2,29,15,0,0
2020,2,29,16,0,0
2020,2,29,17,3,1
2020,2,29,18,0,0
2020,2,29,19,0,0
2020,2,29,20,0,0
2020,2,29,21,0,0
2020,2,29,22,0,0
2020,2,29,23,0,0
2020,2,29,24,0,0
2020,2,29,25,1,0
2020,2,29,26,0,0
2020,2,29,27,0,0
2020,2,29,28,0,0
2020,2,29,29,0,0
2020,2,29,30,0,0
2020,2,29,31,13,0
2020,2,29,32,0,0
2020,2,29,33,0,0
2020,2,29,34,0,0
2020,2,29,35,0,0
2020,2,29,36,0,0
2020,2,29,37,0,0
2020,2,29,38,0,0
2020,2,29,39,0,0
2020,2,29,40,0,0
2020,2,29,41,1,0
2020,2,29,42,0,0
2020,2,29,44,0,0
2020,2,29,45,0,0
2020,2,29,46,0,0
2020,2,29,47,0,0
2020,2,29,48,11,0
2020,2,29,49,1,0
2020,2,29,50,0,0
2020,2,29,51,0,0
2020,2,29,53,10,3
2020,2,29,54,0,0
2020,2,29,55,1,0
2020,2,29,56,0,0
2020,3,1,1,0,0
2020,3,1,2,0,0
2020,3,1,4,1,0
2020,3,1,5,0,0
2020,3,1,6,33,5
2020,3,1,8,0,0
2020,3,1,9,0,0
2020,3,1,10,0,0
2020,3,1,11,0,0
2020,3,1,12,2,2
2020,3,1,13,0,0
2020,3,1,15,0,0
2020,3,1,16,0,0
2020,3,1,17,3,0
2020,3,1,18,0,0
2020,3,1,19,0,0
2020,3,1,20,0,0
2020,3,1,21,0,0
2020,3,1,22,0,0
2020,3,1,23,0,0
2020,3,1,24,0,0
2020,3,1,25,1,0
2020,3,1,26,0,0
2020,3,1,27,0,0
2020,3,1,28,0,0
2020,3,1,29,0,0
2020,3,1,30,0,0
2020,3,1,31,13,0
2020,3,1,32,0,0
2020,3,1,33,0,0
2020,3,1,34,0,0
2020,3,1,35,0,0
2020,3,1,36,1,1
2020,3,1,37,0,0
2020,3,1,38,0,0
2020,3,1,39,0,0
2020,3,1,40,0,0
2020,3,1,41,2,1
2020,3,1,42,0,0
2020,3,1,44,2,2
2020,3,1,45,0,0
2020,3,1,46,0,0
2020,3,1,47,0,0
2020,3,1,48,11,0
2020,3,1,49,1,0
2020,3,1,50,0,0
2020,3,1,51,0,0
2020,3,1,53,17,7
2020,3,1,54,0,0
2020,3,1,55,1,0
2020,3,1,56,0,0
2020,3,2,1,0,0
2020,3,2,2,0,0
2020,3,2,4,1,0
2020,3,2,5,0,0
2020,3,2,6,38,5
2020,3,2,8,0,0
2020,3,2,9,0,0
2020,3,2,10,0,0
2020,3,2,11,0,0
2020,3,2,12,2,0
2020,3,2,13,2,2
2020,3,2,15,0,0
2020,3,2,16,0,0
2020,3,2,17,4,1
2020,3,2,18,0,0
2020,3,2,19,0,0
2020,3,2,20,0,0
2020,3,2,21,0,0
2020,3,2,22,0,0
2020,3,2,23,0,0
2020,3,2,24,0,0
2020,3,2,25,2,1
2020,3,2,26,0,0
2020,3,2,27,0,0
2020,3,2,28,0,0
2020,3,2,29,0,0
2020,3,2,30,0,0
2020,3,2,31,13,0
2020,3,2,32,0,0
2020,3,2,33,1,1
2020,3,2,34,0,0
2020,3,2,35,0,0
2020,3,2,36,1,0
2020,3,2,37,0,0
2020,3,2,38,0,0
2020,3,2,39,0,0
2020,3,2,40,0,0
2020,3,2,41,2,0
2020,3,2,42,0,0
2020,3,2,44,2,0
2020,3,2,45,0,0
2020,3,2,46,0,0
2020,3,2,47,0,0
2020,3,2,48,11,0
2020,3,2,49,1,0
2020,3,2,50,0,0
2020,3,2,51,0,0
2020,3,2,53,23,6
2020,3,2,54,0,0
2020,3,2,55,1,0
2020,3,2,56,0,0
2020,3,3,1,0,0
2020,3,3,2,0,0
2020,3,3,4,2,1
2020,3,3,5,0,0
2020,3,3,6,45,7
2020,3,3,8,0,0
2020,3,3,9,0,0
2020,3,3,10,0,0
